transaction_id,customer_id,store_id,transaction_timestamp,total_amount
T006015,C02618,S06170,2025-10-20 14:36:00,88572.3
T006016,C01985,S00817,2025-05-22 11:32:00,107297.74
T006017,C09011,S08077,2025-12-04 12:26:00,132892.83
T006018,C07312,S10061,2025-01-25 10:40:00,37151.39
T006019,C12164,S00084,2026-03-17 03:23:00,103013.05
T006020,C00422,S01717,2025-02-07 07:00:00,114790.77
T006021,C10074,S03556,2025-02-01 00:00:00,66033.68
T006022,C11857,S08904,2025-10-25 05:44:00,122442.06
T006023,C07743,S07438,2025-06-01 17:05:00,46276.34
T006024,C07034,S09337,2026-01-01 15:05:00,155375.46
T006025,C05181,S03717,2025-05-20 04:55:00,12064.0
T006026,C12017,S00422,2025-03-03 06:51:00,58088.83
T006027,C04286,S06438,2025-12-03 06:21:00,156193.1
T006028,C03970,S03833,2025-02-27 06:27:00,
T006029,C00503,S03357,2025-12-11 09:27:00,88337.24
T006030,C02737,S02567,2025-11-18 17:17:00,171103.75
T006031,C11614,S00152,2026-01-24 18:08:00,19926.95
T006032,C07229,S06344,2025-08-05 17:41:00,170929.45
T006033,C03606,S00667,2026-02-05 08:51:00,10032.79
T006034,C02562,S06021,2026-03-09 06:28:00,148651.55
T002124,C05894,S02861,2025-03-31 07:33:00,179151.17
T006036,C09693,S02405,2025-02-01 20:17:00,20879.31
T006037,C10064,S05771,2025-02-04 22:23:00,34702.24
T006038,C10471,S09357,2025-06-15 22:30:00,97503.39
T006039,C00779,S03605,2025-01-03 12:12:00,83813.25
T006040,C05843,S09251,2025-05-14 04:15:00,107674.58
T006041,C04181,S06545,2025-03-01 09:29:00,94912.02
T006042,C04868,S03479,2025-12-12 20:07:00,11599.5
T006043,C06831,S08687,2025-12-01 17:58:00,70974.43
T006044,C04983,S02783,2025-04-25 00:22:00,136971.27
T006045,C10296,S04216,2025-03-18 19:41:00,129072.45
T006046,C12205,S01483,2026-03-23 09:11:00,24814.81
T006047,C06086,S01237,2025-01-07 12:28:00,110139.48
T006048,C11377,S07351,2025-12-03 01:55:00,119070.76
T006049,C07567,S01493,2025-05-30 04:38:00,33702.54
T006050,C08473,S05620,2025-11-25 21:15:00,134553.79
T006051,C04807,S04323,2025-06-18 17:33:00,33656.47
T006052,C03960,S07728,2026-03-18 13:03:00,104209.67
T006053,C05072,S04689,2025-02-14 13:06:00,154998.36
T006054,C12218,S01217,2026-02-09 06:39:00,12954.32
T006055,C11303,S04389,2026-03-13 16:09:00,124180.23
T006056,C07751,S08364,2026-02-11 19:33:00,166440.58
T006057,C02746,S01062,2025-03-26 07:43:00,35460.65
T004348,C02467,S01449,2025-02-19 10:41:00,144546.56
T006059,C01030,S01767,2026-01-17 05:01:00,144041.4
T006060,C04464,S07632,2026-03-03 10:06:00,73501.73
T006061,C01046,S06619,2026-03-06 20:17:00,38500.69
T006062,C05896,S01769,2025-07-10 07:09:00,105764.87
T006063,C10329,S03136,2026-03-28 16:02:00,156387.41
T006064,C05798,S05741,2025-05-17 22:46:00,133914.69
T006065,C01162,S08776,2026-02-25 04:58:00,77079.61
T006066,C01836,S01080,2025-04-20 14:14:00,167522.28
T006067,C05084,S09269,2026-02-27 03:28:00,5706.82
T006068,C09366,S09821,2025-02-03 23:55:00,86293.81
T006069,C00695,S09325,2025-12-11 20:48:00,157544.97
T004298,C10037,S04898,2025-01-11 00:23:00,11969.33
T006071,C06766,S06737,2025-11-17 05:30:00,53552.21
T006072,C00203,S01000,2025-12-26 12:47:00,128931.17
T003700,C09292,S08918,2025-01-09 15:41:00,122713.99
T006074,C00747,S00498,2025-06-20 08:13:00,34794.18
T006075,C12490,S10152,2025-03-09 04:43:00,79959.44
T006076,C11541,S08894,2025-10-15 08:12:00,65283.98
T006077,C03048,S09986,2025-09-24 04:18:00,153403.56
T006078,C09226,S06962,2025-07-17 04:46:00,46778.55
T006079,C02832,S09861,2025-09-24 02:34:00,160005.05
T006080,C08782,S08061,2025-12-01 02:12:00,116787.33
T006081,C08419,S01667,2025-09-14 23:19:00,176659.58
T006082,C03725,S07673,2025-10-13 14:42:00,6446.75
T006083,C09073,S02167,2026-03-18 17:13:00,78214.12
T006084,C03076,S08267,2025-07-18 00:12:00,82618.97
T006085,C03400,S04051,2025-05-25 14:42:00,120467.58
T006086,C01885,S06203,2025-06-03 16:33:00,123697.82
T006087,C06192,S00917,2025-07-26 09:47:00,6149.54
T006088,C10062,S03503,2025-01-11 01:26:00,125926.99
T006089,C06700,S07804,2025-06-08 17:20:00,113882.81
T006090,C00350,S09856,2025-12-23 12:11:00,160786.83
T006091,C06175,S03228,2025-04-17 03:37:00,39715.78
T006092,C11793,S05114,2025-09-12 02:59:00,68108.7
T005143,C03874,S09539,2025-12-08 04:31:00,117844.17
T006094,C08736,S08656,2025-03-24 22:46:00,142719.96
T006095,C04582,S03125,2025-04-17 04:02:00,15227.22
T006096,C10668,S06653,2026-03-12 11:49:00,106472.45
T006097,C03944,S07502,2025-04-12 22:53:00,106410.44
T006098,C01764,S09824,2025-08-02 09:51:00,50559.54
T006099,C01871,S00778,2025-09-11 17:24:00,105232.73
T006100,C12250,S05741,2025-01-16 03:04:00,53492.88
T006101,C11661,S06089,2025-05-21 02:10:00,177770.02
T006102,C02737,S00470,2026-02-06 17:52:00,85549.36
T006103,C12232,S03054,2025-01-15 19:37:00,132226.51
T006104,C06723,S03928,2025-02-20 12:38:00,112941.62
T006105,C07247,S09510,2025-04-06 15:06:00,23905.37
T006106,C01418,S02184,2025-07-29 22:37:00,84140.21
T006107,C10957,S07808,2025-12-02 16:50:00,125923.01
T006108,C03677,S06168,2025-12-02 00:43:00,5018.01
T006109,C05250,S04551,2025-12-29 01:05:00,22346.66
T006110,C11615,S04660,2025-05-30 22:09:00,153668.12
T006111,C03976,S05784,2026-03-09 01:07:00,117512.49
T006112,C08298,S00798,2025-07-05 02:48:00,43134.47
T006113,C02680,S04612,2025-07-11 11:13:00,82305.72
T006114,C08230,S00725,2025-12-27 23:22:00,112149.16
T006115,C04258,S08330,2026-03-19 16:56:00,122611.02
T006116,C10914,S06342,2025-01-19 07:43:00,163120.96
T006117,C06707,S08045,2025-07-27 04:23:00,146681.79
T006118,C02665,S09429,2026-03-02 23:25:00,3495.61
T006119,C03563,S03168,2025-07-01 05:40:00,166356.49
T006120,C11825,S05020,2025-07-09 01:28:00,100681.32
T006121,C07032,S10331,2025-07-31 13:51:00,45540.07
T006122,C08889,S08272,2025-06-02 21:59:00,97277.21
T006123,C06673,S06445,2025-05-05 04:39:00,111749.31
T006124,C06429,S04147,2026-01-30 13:21:00,86810.41
T006125,C02779,S02966,2025-04-18 18:47:00,90513.76
T006126,C03917,S06322,2025-07-03 11:12:00,136982.3
T006127,C10427,S05421,2025-05-14 12:55:00,1095.1
T006128,C02797,S03303,2025-03-22 22:51:00,99529.75
T006129,C04128,S02433,2025-05-03 02:37:00,68882.36
T000715,C06194,S05073,2025-02-17 05:16:00,121430.54
T006131,C08177,S05831,2025-10-08 05:08:00,102709.4
T006132,C10535,S07277,2025-08-13 15:52:00,27588.99
T006133,C02718,S00141,2025-09-08 05:06:00,154874.59
T006134,C06947,S01186,2025-02-22 14:28:00,44325.22
T006135,C10480,S10305,2025-03-29 01:12:00,165777.64
T006136,C03808,S07221,2026-03-16 20:37:00,133908.62
T006137,C04069,S01051,2025-11-30 13:21:00,163365.61
T006138,C02590,S06817,2025-04-14 08:18:00,41139.9
T006139,C02540,S02230,2026-03-01 05:55:00,175960.5
T006140,C11420,S04455,2025-12-25 18:04:00,120307.39
T006141,C06045,S06202,2026-01-18 20:22:00,77708.04
T006142,C05162,S02300,2025-03-24 21:27:00,156690.23
T006143,C10601,S07704,2025-04-19 15:52:00,167297.34
T006144,C03642,S03902,2025-12-30 21:59:00,163872.4
T006145,C03228,S04763,2025-11-18 11:12:00,137072.63
T006146,C04377,S05354,2025-09-14 23:16:00,131069.95
T006147,C03609,S08829,2025-12-04 14:01:00,124897.05
T006148,C11425,S08050,2026-01-14 15:58:00,16823.35
T006149,C07576,S05735,2025-05-24 14:28:00,41513.07
T006150,C11217,S00674,2025-03-27 14:36:00,19269.61
T001961,C11642,S05484,2026-02-17 11:06:00,72912.02
T006152,C08130,S04810,2025-07-15 18:58:00,26708.86
T006153,C08939,S03252,2025-05-05 04:50:00,1490.59
T006154,C02632,S04533,2025-12-17 19:17:00,51554.44
T006155,C02929,S01371,2025-03-10 08:25:00,64265.49
T006156,C03372,S08453,2025-09-14 09:09:00,36552.19
T006157,C01445,S00806,2025-12-02 03:31:00,49357.2
T006158,C00227,S07446,2025-07-31 22:05:00,48944.67
T006159,C12459,S05056,2025-03-15 05:46:00,
T006160,C09796,S05315,2025-07-20 16:23:00,117159.32
T006161,C08022,S02877,2025-03-09 19:25:00,100598.6
T006162,C08644,S07961,2025-05-19 14:50:00,110402.6
T006163,C08552,S02455,2025-06-07 13:11:00,47937.67
T006164,C09365,S05582,2025-08-13 12:26:00,122747.37
T006165,C03217,S05353,2025-11-05 04:21:00,92848.38
T006166,C09236,S10170,2026-02-26 16:22:00,20812.37
T006167,C01360,S10221,2025-04-12 11:07:00,28889.54
T006168,C02533,S08864,2026-02-01 13:02:00,52227.29
T006169,C02723,S01667,2025-04-19 12:16:00,75742.44
T006170,C11155,S03184,2025-09-08 14:03:00,89047.2
T006171,C08549,S04800,2025-02-13 03:10:00,137717.07
T006172,C02068,S06356,2025-01-30 10:42:00,
T006173,C10280,S07208,2026-03-02 04:54:00,175094.66
T006174,C10194,S05150,2025-12-25 23:15:00,84508.57
T006175,C07434,S06896,2025-05-25 01:00:00,114701.97
T006176,C04390,S01595,2026-02-26 10:22:00,177082.32
T006177,C08638,S06839,2025-09-08 10:46:00,62183.51
T006178,C07320,S07149,2025-03-03 09:36:00,154986.53
T006179,C08367,S06080,2025-04-03 01:47:00,94961.83
T006180,C07587,S00296,2025-02-01 17:00:00,7680.43
T006181,C01617,S04848,2025-10-17 03:51:00,170931.3
T006182,C01316,S01573,2026-01-23 14:45:00,59706.86
T006183,C09613,S05917,2026-03-15 16:10:00,29613.76
T001636,C04963,S07378,2025-07-23 03:13:00,171610.24
T006185,C05489,S02998,2025-05-12 22:56:00,82257.8
T006186,C02959,S03585,2025-12-11 05:35:00,169279.59
T006187,C00750,S00536,2025-06-04 09:35:00,57105.33
T006188,C11576,S03383,2026-01-23 15:39:00,49722.3
T006189,C00119,S06755,2025-11-13 03:25:00,142589.48
T006190,C12475,S01153,2026-03-05 03:10:00,154715.48
T006191,C01275,S04217,2025-01-20 11:27:00,156112.56
T006192,C11111,S04011,2025-06-10 18:12:00,132072.77
T006193,C12212,S01309,2025-11-17 18:53:00,7074.42
T006194,C06230,S00191,2026-03-28 12:14:00,67179.89
T006195,C08009,S04262,2025-11-17 21:38:00,97885.31
T006196,C02609,S02671,2025-08-30 14:22:00,17693.39
T006197,C04101,S05462,2025-01-18 03:10:00,1377.05
T006198,C08866,S07694,2025-06-16 14:41:00,39217.34
T006199,C05337,S04823,2026-02-02 13:47:00,31354.07
T006200,C05217,S01260,2025-11-26 12:21:00,137844.3
T006201,C08246,S03856,2026-03-26 12:08:00,100321.87
T006202,C03273,S03652,2025-10-25 13:42:00,39844.48
T006203,C06977,S06194,2025-08-30 18:55:00,57790.36
T006204,C07800,S04155,2026-01-19 14:36:00,91320.7
T006205,C01629,S01600,2025-05-11 21:32:00,115584.88
T006206,C10657,S06399,2025-11-27 02:42:00,45438.63
T006207,C01575,S03483,2026-02-21 00:46:00,177682.22
T006208,C07263,S07179,2025-02-19 23:33:00,170313.68
T006209,C08865,S01156,2025-09-01 20:08:00,52210.87
T006210,C11173,S06472,2025-09-28 02:18:00,113076.26
T006211,C07237,S09285,2025-04-05 03:43:00,46976.93
,C01433,S09905,2026-01-25 20:22:00,128034.18
T006213,C08308,S03705,2025-09-25 11:12:00,109288.8
T006214,C05242,S01402,2026-02-20 14:42:00,53442.65
T006215,C03955,S09331,2025-04-29 12:42:00,45047.97
T006216,C03525,S06222,2025-05-14 21:13:00,124841.11
T006217,C04528,S10147,2025-03-06 04:56:00,101807.58
T006218,C06783,S07397,2025-04-29 21:03:00,178417.66
T006219,C11610,S07707,2025-04-12 03:36:00,100395.51
T006220,C00581,S00386,2025-01-24 04:41:00,148884.25
T006221,C02308,S07032,2025-05-02 09:13:00,83509.43
T006222,C02027,S03055,2025-07-05 17:39:00,139525.09
T006223,C08577,S05757,2025-12-28 02:43:00,125827.64
T006224,C05838,S05372,2025-08-14 20:54:00,164506.46
T006225,C08393,S09162,2025-06-27 21:25:00,158453.87
T006226,C10906,S02442,2025-01-03 13:18:00,43317.8
T006227,C10292,S01549,2025-10-11 00:18:00,54924.71
T006228,C03583,S04136,2025-08-20 10:07:00,131384.05
T006229,C02923,S00070,2025-05-04 13:20:00,131378.18
T006230,C00102,S04246,2026-02-08 10:03:00,128669.35
T006231,C02863,S04455,2025-07-06 08:37:00,73645.01
T006232,C08145,S08247,2025-02-25 20:45:00,128854.18
T006233,C05430,S09286,2025-12-31 14:29:00,71395.16
T006234,C08470,S10069,2026-01-08 08:42:00,6184.03
T006235,C04299,S07911,2025-06-19 14:24:00,124620.13
T006236,C12392,S07077,2025-03-13 20:12:00,164823.66
T006237,C02172,S07503,2025-12-28 19:40:00,5106.89
T006238,C05305,S02586,2026-03-13 01:25:00,136467.7
T006239,C03887,S06727,2025-04-19 18:43:00,38287.38
T006240,C04336,S00596,2025-06-12 19:16:00,75660.35
T006241,C12145,S03530,2026-01-16 14:34:00,117734.14
T006242,C04962,S02589,2025-05-26 00:49:00,6179.45
T006243,C05896,S09512,2025-05-27 12:23:00,108610.06
T006244,C06088,S02652,2025-03-19 10:38:00,145140.79
T006245,C05412,S08983,2025-08-27 20:55:00,22381.03
T006246,C02533,S00660,2025-12-05 16:47:00,718.17
T006247,C03843,S03062,2025-10-29 15:49:00,143927.46
T006248,C07490,S03698,2025-12-03 17:29:00,148565.64
T006249,C05427,S08618,2025-12-22 04:47:00,105672.5
T006250,C09206,S09709,2025-07-11 18:42:00,136362.74
T006251,C08353,S07873,2025-10-03 01:29:00,179651.69
T006252,C12396,S00726,2026-01-17 17:07:00,94730.31
T006253,C10083,S04315,2026-03-12 20:48:00,163714.61
T006254,C08962,S00439,2025-01-11 11:53:00,81940.03
T006255,C05592,S04275,2025-06-13 00:37:00,159389.51
T006256,C00998,S08196,2026-03-20 15:31:00,58931.66
T006257,C02377,S01201,2025-03-19 18:30:00,159432.44
T006258,C03338,S00628,2025-03-05 14:03:00,79026.47
T006259,C12403,S02880,2025-07-26 06:55:00,25693.13
T006260,C00405,S00185,2025-07-17 08:01:00,113823.03
T006261,C03596,S03661,2025-08-31 13:48:00,75905.39
T006262,C11948,S07700,2025-02-05 16:09:00,131834.12
T006263,C07401,S01293,2025-06-07 16:39:00,124953.34
T006264,C04738,S07019,2025-06-20 15:37:00,123758.53
T006265,C02712,S02402,2025-03-25 11:17:00,85638.74
T006266,C08639,S09022,2025-05-24 09:24:00,77893.0
T006019,C07855,S02648,2025-08-02 06:32:00,42574.65
T006268,C05745,S03964,2026-01-01 17:28:00,15180.96
T006269,C12226,S05643,2025-02-06 02:19:00,115076.96
T006270,C05801,S06044,2025-07-22 09:06:00,100140.62
T006271,C04322,S04496,2025-12-23 04:21:00,167165.63
T006272,C03242,S05485,2025-02-02 09:42:00,103179.98
T006273,C06140,S03057,2025-12-03 16:27:00,62904.47
T006274,C01750,S00631,2025-05-23 15:03:00,93512.46
T006275,C00991,S04043,2025-07-10 22:13:00,82296.55
T006276,C06298,S05946,2025-06-30 04:40:00,121638.84
T006277,C01395,S07557,2025-04-17 13:44:00,92870.49
T006278,C08818,S08793,2025-12-06 05:46:00,59777.75
T006279,C10172,S05970,2026-02-03 04:48:00,105561.56
T006280,C06005,S04497,2025-02-17 04:36:00,30102.73
T006281,C03923,S08892,2026-03-25 01:53:00,52855.65
T006282,C03975,S06725,2026-01-27 17:15:00,27523.51
T006283,C00214,S04925,2026-01-20 19:15:00,43391.0
T006284,C06536,S02744,2025-07-30 20:38:00,89353.57
T006285,C00634,S07353,2025-05-02 16:54:00,163559.55
T006286,C06575,S03789,2025-11-07 13:26:00,4206.36
T006287,C01064,S04688,2025-05-16 10:42:00,83907.6
T006288,C02920,S03056,2025-12-26 23:24:00,82849.54
T006289,C01925,S03193,2025-05-04 17:17:00,90712.2
T006290,C11500,S04957,2026-02-20 09:44:00,175734.29
T006291,C09404,S07965,2026-01-11 11:27:00,89796.89
T006292,C04752,S06741,2025-02-23 17:46:00,142391.42
T006293,C06478,S09273,2026-03-22 11:11:00,128493.17
T006294,C01482,S05260,2025-09-13 21:14:00,100157.93
T006295,C08579,S03625,2025-06-20 00:31:00,8645.66
T006296,C00823,S09351,2025-01-24 10:56:00,44218.94
T006297,C09327,S02629,2025-01-25 10:30:00,63777.12
T006298,C10114,S10103,2025-03-02 17:00:00,120805.02
T006299,C10756,S06559,2025-02-02 16:50:00,41588.0
T006300,C08290,S08999,2025-03-13 04:24:00,130148.81
T006301,C02034,S07765,2025-11-05 22:39:00,171170.43
T006302,C09489,S05109,2025-04-06 02:34:00,142277.96
T006303,C00958,S00382,2025-07-31 17:47:00,167684.6
T006304,C08202,S04580,2025-01-25 03:27:00,50774.55
T006305,C05134,S02782,2025-02-11 20:49:00,24890.84
T006306,C07002,S00017,2025-12-24 12:39:00,146598.6
T006307,C04853,S06453,2025-03-21 20:21:00,38535.16
T006308,C04124,S07948,2025-08-20 16:14:00,22646.79
T006309,C10665,S03080,2026-03-18 12:05:00,19441.59
T006310,C00787,S04989,2025-07-28 07:25:00,38966.37
T006311,C07464,S07922,2025-07-08 14:58:00,159630.93
T006312,C01245,S07122,2026-03-14 06:02:00,51026.46
T006313,C08001,S03995,2025-07-07 12:34:00,142971.58
T006314,C09166,S09621,2025-06-04 13:03:00,3164.24
T006315,C11519,S08819,2026-01-21 21:20:00,134768.37
T006316,C10102,S04636,2025-07-08 02:56:00,1204.83
T006317,C11357,S03534,2025-07-05 04:26:00,129433.45
T006318,C01193,S00527,2025-07-16 00:38:00,171483.86
T006319,C02408,S09928,2025-11-10 05:42:00,31743.12
T006320,C07140,S09119,2025-03-24 05:45:00,114688.4
T006321,C12338,S01210,2025-02-28 17:12:00,102358.69
T006322,C01223,S08902,2025-08-23 16:07:00,71248.18
T006323,C07715,S05342,2025-03-02 16:45:00,147722.24
T006324,C05040,S00487,2025-10-15 11:45:00,24736.77
T006325,C03090,S05958,2025-11-09 15:50:00,82043.18
T006326,C10229,S09281,2026-03-14 01:54:00,68360.98
T006327,C01728,S08779,2025-07-16 20:21:00,174687.26
T006328,C10636,S01416,2026-03-28 07:08:00,67496.25
T006329,C05831,S08599,2026-01-09 10:54:00,171573.67
T006330,C11850,S01869,2025-04-03 09:12:00,
T006331,C02089,S05917,2025-11-28 19:41:00,76466.86
T006332,C09106,S05195,2026-03-15 18:41:00,106785.45
T006333,C07127,S02991,2026-01-07 12:23:00,111284.32
T006334,C04524,S04726,2025-03-30 07:30:00,30185.06
T006335,C03981,S05426,2026-02-25 07:32:00,8630.52
T006336,C06414,S07351,2026-01-27 23:17:00,165882.77
T006337,C07907,S05649,2025-11-07 05:07:00,44255.0
T006338,C01639,S08394,2025-04-12 02:54:00,40891.17
T000223,C11354,S02894,2025-03-16 08:44:00,47115.84
T006340,C06925,S04613,2025-10-09 12:26:00,100151.94
T006341,C04497,S02760,2026-02-23 15:36:00,85641.77
T006342,C06573,S00407,2025-02-05 03:27:00,73547.39
T006343,C05356,S00642,2025-09-15 17:29:00,83003.29
T003766,C10624,S08750,2025-04-24 04:16:00,112139.23
T006345,C03820,S01844,2026-03-01 18:03:00,40499.52
T006346,C00739,S00087,2026-03-03 19:55:00,15198.86
T006347,C02930,S09853,2025-12-12 17:42:00,22545.54
T006348,C03668,S06447,2025-06-02 05:37:00,17060.27
T006349,C05446,S04990,2025-01-17 01:12:00,111117.33
,C12202,S07648,2025-05-11 15:35:00,139197.47
T006351,C04101,S01611,2026-02-11 00:56:00,32932.35
T006352,C05836,S08007,2025-03-04 16:43:00,60833.78
T006353,C00177,S07038,2026-03-23 06:00:00,79164.21
T006354,C04934,S02956,2025-06-03 16:30:00,46284.6
T006355,C10095,S08952,2026-02-22 06:13:00,29844.44
T002667,C05207,S02087,2025-11-04 19:45:00,165998.47
T006357,C07198,S07181,2025-04-24 20:27:00,62548.99
T006358,C00455,S05676,2025-06-16 06:01:00,67763.5
T006359,C01488,S08562,2025-10-31 09:56:00,104911.66
T006360,C03761,S06213,2025-03-28 17:03:00,165137.84
T006361,C04200,S05186,2026-02-14 20:49:00,158466.8
T006362,C05613,S01119,2026-01-24 03:19:00,113860.95
T006363,C05013,S03855,2025-11-19 12:52:00,126601.87
T006364,C09762,S01233,2026-03-15 19:54:00,169286.66
T006365,C01472,S05920,2025-12-11 00:24:00,126639.68
T006366,C00995,S04045,2025-03-07 14:38:00,65934.96
T006367,C08329,S02696,2025-12-05 09:45:00,15126.97
T006368,C04706,S03581,2025-03-04 04:06:00,63677.33
T006369,C01677,S03563,2025-03-28 12:04:00,2237.62
T006370,C04650,S00661,2025-08-31 16:29:00,172964.45
T006371,C12097,S04459,2025-11-17 16:24:00,69876.93
T006372,C02066,S09815,2025-04-12 16:46:00,54649.76
T006373,C00066,S09334,2025-08-31 23:29:00,115660.55
T006374,C01133,S10154,2025-03-21 23:42:00,7098.71
T006375,C12260,S06536,2025-04-07 16:41:00,3541.19
T006376,C00243,S02495,2025-01-27 10:06:00,91953.09
T006377,C10039,S09620,2025-04-11 19:54:00,40538.67
T006378,C08404,S01274,2025-10-21 01:34:00,39321.74
T006379,C12102,S09054,2025-11-04 21:30:00,169551.54
T006380,C10447,S02485,2025-07-13 04:30:00,101783.63
T006381,C03013,S03499,2026-02-26 20:42:00,7319.49
T006382,C09512,S08454,2026-01-01 01:08:00,85196.35
T006383,C02699,S05237,2025-10-19 17:13:00,160241.53
T006384,C11237,S04300,2025-02-10 18:36:00,91390.0
T006385,C08697,S01008,2026-01-06 02:36:00,1553.32
T006386,C01552,S04641,2026-02-02 09:24:00,119501.04
T006387,C02296,S07615,2025-12-06 22:50:00,106864.04
T006388,C06002,S08249,2025-06-18 15:17:00,101627.54
T006389,C06237,S03168,2025-12-29 06:49:00,107832.42
T006390,C00931,S05708,2026-03-21 08:52:00,62183.95
T006391,C07337,S09430,2025-07-22 17:04:00,131532.64
T006392,C10649,S02342,2025-06-07 08:19:00,130480.97
T006393,C06931,S01477,2026-03-20 21:21:00,29911.55
T006394,C08100,S06183,2025-01-11 06:16:00,115702.4
T006395,C04774,S00629,2025-04-20 19:07:00,18990.65
T006396,C00500,S01685,2025-10-13 13:29:00,87239.19
T006397,C07436,S07334,2025-07-13 02:01:00,79113.5
T006398,C01835,S09746,2026-01-13 05:32:00,17527.75
T006399,C03511,S02118,2025-10-12 02:38:00,68557.09
T006400,C04364,S08048,2025-05-20 11:40:00,115505.88
T006401,C01049,S03454,2025-12-07 15:46:00,
T006402,C11447,S05898,2025-07-09 11:13:00,130320.34
T006403,C02011,S00356,2025-07-22 03:32:00,96556.78
T006404,C08562,S03776,2025-04-05 16:22:00,109676.05
T006405,C03693,S04016,2025-12-19 10:13:00,136224.62
T006406,C07399,S00134,2025-05-02 17:40:00,54284.94
T006407,C01195,S10236,2025-07-20 07:43:00,90775.21
T006408,C00051,S09052,2025-03-10 01:12:00,152986.51
T006409,C04929,S04130,2025-07-31 13:49:00,99843.17
T006410,C09239,S09576,2025-01-23 08:36:00,127992.54
T006411,C09368,S00655,2025-04-01 14:59:00,88479.66
T006412,C10322,S09197,2025-05-22 21:37:00,1352.52
T006413,C10303,S01662,2025-04-16 03:11:00,154083.05
T006414,C00849,S04990,2025-02-28 15:37:00,17695.3
T006415,C01505,S01618,2025-02-28 22:11:00,175472.07
T006416,C10813,S09429,2026-02-11 00:49:00,13512.49
T006417,C01759,S03747,2025-06-25 12:10:00,143582.91
T006418,C00193,S08010,2025-09-25 02:29:00,160125.03
T006419,C01004,S04831,2026-03-06 04:46:00,21076.32
T006420,C05462,S10006,2025-07-15 04:59:00,96365.96
T006421,C06929,S08787,2025-03-07 10:04:00,123368.29
T006422,C10368,S09631,2025-11-21 07:26:00,33967.28
T006423,C08169,S07126,2025-12-25 08:25:00,47977.52
T006424,C06937,S03121,2025-12-11 06:25:00,3503.34
T006425,C12431,S05146,2025-01-23 20:35:00,94748.08
T006426,C11843,S08704,2025-01-07 00:35:00,115254.59
T006427,C07366,S00002,2025-04-23 02:15:00,94902.23
T006428,C09389,S01269,2025-03-02 06:43:00,
T006429,C10935,S08420,2025-08-02 15:23:00,78110.81
T006430,C00476,S09660,2025-12-07 01:24:00,107160.86
T006431,C09386,S04663,2025-03-08 18:08:00,124532.76
T006432,C04839,S03084,2025-05-19 04:05:00,70560.7
T006433,C03960,S03677,2025-01-15 21:57:00,79191.0
T006434,C04268,S06524,2025-03-30 02:53:00,93171.16
T006435,C01315,S03948,2025-09-08 17:56:00,113333.03
T006436,C04829,S05662,2025-07-05 23:02:00,76721.52
T006437,C09911,S08373,2025-10-22 15:57:00,1066.64
T006438,C05060,S05010,2025-04-27 16:53:00,163821.97
T006439,C12117,S01690,2026-01-04 12:09:00,53977.84
T002338,C09440,S01186,2025-02-27 18:21:00,10234.05
T006441,C01790,S01781,2026-02-11 17:30:00,60922.0
T006442,C10347,S03371,2026-03-24 13:07:00,19809.43
T006443,C12453,S09143,2025-09-22 01:36:00,131463.71
T006444,C03371,S00135,2025-03-28 02:51:00,35868.98
T006445,C10387,S10045,2025-05-17 09:33:00,66933.66
T006446,C06785,S01079,2025-03-09 18:33:00,71033.19
T006447,C06644,S08268,2025-02-28 03:34:00,47712.22
T006448,C11205,S04393,2025-04-16 16:35:00,151807.67
T006449,C10905,S08795,2025-07-24 12:07:00,144146.61
T006450,C10312,S06847,2026-02-12 23:07:00,60809.47
T006451,C03101,S06587,2026-01-03 06:41:00,94173.03
T006452,C03065,S02335,2025-08-21 12:23:00,28824.27
T006453,C01974,S07785,2026-03-23 17:24:00,61581.7
T006454,C06508,S10022,2025-06-18 01:22:00,
T006455,C07199,S07223,2025-02-22 12:27:00,69963.97
T006456,C05920,S08916,2025-03-22 14:46:00,145140.25
T006457,C02463,S02496,2026-03-17 22:46:00,39447.39
T006458,C02073,S06121,2025-01-06 05:44:00,14343.74
T006459,C11231,S01113,2025-11-25 08:30:00,160627.77
T006460,C07937,S10386,2025-01-31 16:43:00,146591.36
T006461,C05408,S06585,2025-03-19 14:29:00,135265.12
T006462,C12115,S09978,2025-04-04 06:42:00,41910.16
T006463,C00082,S03088,2025-11-05 20:27:00,44525.97
T006464,C06639,S01360,2025-11-28 09:26:00,93937.59
T006465,C05535,S03380,2025-09-13 17:32:00,153512.87
T006466,C03440,S00479,2025-09-19 09:29:00,68634.15
T006467,C02350,S03931,2025-10-14 20:29:00,136394.02
T006468,C09341,S07752,2025-07-30 17:31:00,104065.35
T006469,C09567,S08228,2026-02-14 00:22:00,129607.15
T006470,C11511,S03133,2025-07-02 04:19:00,114624.32
T006471,C03019,S07613,2025-07-19 19:59:00,159133.19
T006472,C05165,S01815,2025-05-09 08:27:00,106742.25
T006473,C07130,S04717,2025-12-11 03:38:00,89248.0
T006474,C09733,S09196,2025-09-08 13:07:00,95784.44
T006475,C09867,S10125,2025-06-11 16:13:00,142771.91
T006476,C09804,S06380,2025-04-21 19:39:00,70455.46
T006477,C04952,S05761,2025-09-07 00:20:00,73053.48
T006478,C04846,S05080,2025-08-16 16:21:00,162507.33
T006479,C03423,S04394,2025-04-19 13:37:00,2488.33
T006480,C11823,S07169,2025-12-21 14:10:00,104608.78
