product_id,product_name,category,price,brand
P06785,Oxford Children Book Pro,Books,99504.73,Oxford
P06786,IFB Mixer Grinder Standard,Home Appliances,5051.44,IFB
P06787,Dove Shampoo Deluxe,Beauty,51022.84,Dove
P06788,Urban Ladder Office Chair Plus,Furniture,64486.4,Urban Ladder
P06789,Oxford Textbook Pro,Books,44695.57,Oxford
P06790,HarperCollins Dictionary Max,Books,83879.81,HarperCollins
P06791,Nestle Cooking Oil Plus,Groceries,67538.02,Nestle
P06792,Whirlpool Refrigerator Plus,Home Appliances,25031.96,Whirlpool
P06793,Ikea Wardrobe Standard,Furniture,15816.3,Ikea
P06794,Scholastic Dictionary Deluxe,Books,87631.09,Scholastic
P06795,H&M Jacket Plus,Fashion,32796.55,H&M
P06796,Nivea Perfume Deluxe,Beauty,82109.67,Nivea
P06797,Nilkamal Bed Frame Deluxe,Furniture,91991.92,Nilkamal
P06798,Nike Dress Standard,Fashion,10351.87,Nike
P06799,Oxford Workbook Standard,Books,39372.36,Oxford
P06800,Nestle Biscuits Max,Groceries,98879.54,Nestle
P06801,Cosco Running Shoes Standard,Sports,25938.97,Cosco
P06802,Dove Lipstick Lite,Beauty,69000.44,Dove
P05169,Dove Soap Max,Beauty,45285.01,Dove
P06804,Urban Ladder Office Chair Deluxe,Furniture,38784.43,Urban Ladder
P06805,Dove Conditioner Deluxe,Beauty,42659.8,Dove
P06806,Kellogg's Tea Standard,Groceries,79177.13,Kellogg's
P06807,Acer Smartphone Max,Electronics,31987.4,Acer
P06808,Godrej Sofa Plus,Furniture,21601.89,Godrej
P06809,Cosco Yoga Mat Deluxe,Sports,16441.77,Cosco
P02547,Biotique Soap Pro,Beauty,53308.06,Biotique
P06811,,Sports,75368.7,Puma
P06812,Reebok Football Deluxe,Sports,68593.04,Reebok
P06813,IFB Microwave Deluxe,Home Appliances,98933.89,IFB
P06814,Ikea Office Chair Plus,Furniture,38482.74,Ikea
P06815,IFB Ceiling Fan Lite,Home Appliances,55226.63,IFB
P06816,Philips Ceiling Fan Lite,Home Appliances,45596.78,Philips
P06817,Nestle Wheat Flour Standard,Groceries,9350.02,Nestle
P06818,Nivea Perfume Standard,Beauty,37361.63,Nivea
P06819,Ikea Office Chair Deluxe,Furniture,85960.73,Ikea
P06820,Zara Dress Max,Fashion,6405.48,Zara
P06821,HarperCollins Workbook Pro,Books,18054.03,HarperCollins
P06822,Panasonic Microwave Max,Home Appliances,21545.45,Panasonic
P06823,Nike Sneakers Standard,Fashion,78790.34,Nike
P06824,Aashirvaad Milk Powder Deluxe,Groceries,43082.39,Aashirvaad
P06825,Apple Monitor Lite,Electronics,15480.64,Apple
P06826,Urban Ladder Office Chair Max,Furniture,52229.56,Urban Ladder
P06827,Philips Microwave Pro,Home Appliances,78735.57,Philips
P06828,,Home Appliances,53227.97,IFB
P06829,Puma T-Shirt Pro,Fashion,97008.1,Puma
P06830,,Furniture,74949.58,Godrej
P06831,Ikea Wardrobe Lite,Furniture,35771.53,Ikea
P05823,HomeTown Dining Table Standard,Furniture,8164.99,HomeTown
P06833,Penguin Textbook Standard,Books,44648.5,Penguin
P06834,Levis Cap Deluxe,Fashion,54644.34,Levis
P06835,Whirlpool Washing Machine Deluxe,Home Appliances,80310.08,Whirlpool
P06836,Scholastic Notebook Plus,Books,65215.73,Scholastic
P06837,HP Smartwatch Lite,Electronics,46906.38,HP
P06838,Philips Washing Machine Deluxe,Home Appliances,56316.25,Philips
P06839,Nestle Milk Powder Pro,Groceries,27927.2,Nestle
P06840,Aashirvaad Coffee Lite,Groceries,88350.46,Aashirvaad
P06841,HP Printer Lite,Electronics,72296.53,HP
P06842,McGrawHill Dictionary Standard,Books,49245.5,McGrawHill
P06843,Sony Smartphone Max,Electronics,47414.62,Sony
P06844,Adidas Kurta Plus,Fashion,14861.49,Adidas
P06845,Cosco Basketball Standard,Sports,42166.53,Cosco
P06846,Adidas Jacket Lite,Fashion,21261.87,Adidas
P06847,HarperCollins Guidebook Standard,Books,83185.63,HarperCollins
P06848,Penguin Dictionary Plus,Books,28287.08,Penguin
P06849,Reebok Yoga Mat Max,Sports,53605.6,Reebok
P06850,HP Camera Lite,Electronics,25746.95,HP
P06851,Tata Milk Powder Lite,Groceries,79615.82,Tata
P06852,Nike Jeans Deluxe,Fashion,50625.66,Nike
P06853,Adidas Dumbbells Pro,Sports,38112.86,Adidas
P06854,Nike Badminton Racket Plus,Sports,97713.3,Nike
P06855,Dove Conditioner Lite,Beauty,43634.76,Dove
P06856,Panasonic Refrigerator Lite,Home Appliances,80645.59,Panasonic
P06857,IFB Washing Machine Plus,Home Appliances,5666.4,IFB
P06858,Dove Shampoo Standard,Beauty,84527.82,Dove
P06859,Whirlpool Washing Machine Pro,Home Appliances,12927.06,Whirlpool
P06860,HarperCollins Guidebook Deluxe,Books,35795.25,HarperCollins
P06861,Adidas Football Lite,Sports,93631.01,Adidas
P06862,Puma Badminton Racket Standard,Sports,22383.51,Puma
P06863,Adidas Dumbbells Plus,Sports,56963.68,Adidas
P06864,Dell Smartphone Lite,Electronics,60008.93,Dell
P06865,Nike Basketball Max,Sports,34989.41,Nike
P06866,Acer Smartwatch Max,Electronics,62356.48,Acer
P06867,,Home Appliances,54812.16,Whirlpool
P06868,HomeTown Sofa Deluxe,Furniture,5918.81,HomeTown
P06869,Reebok Football Pro,Sports,26808.12,Reebok
P06870,Oxford Novel Deluxe,Books,10364.71,Oxford
P06871,Aashirvaad Biscuits Deluxe,Groceries,1540.19,Aashirvaad
P06872,L'Oreal Lipstick Plus,Beauty,31949.85,L'Oreal
P06873,Adidas Cricket Bat Pro,Sports,90535.11,Adidas
P06874,IFB Washing Machine Pro,Home Appliances,45964.87,IFB
P06875,Apple Mouse Lite,Electronics,90325.66,Apple
P06876,Adidas Hoodie Max,Fashion,19224.95,Adidas
P06877,Kellogg's Milk Powder Lite,Groceries,36550.64,Kellogg's
P06878,Amul Wheat Flour Lite,Groceries,2967.28,Amul
P06879,Puma Cap Standard,Fashion,68796.55,Puma
P06880,L'Oreal Shampoo Standard,Beauty,39040.37,L'Oreal
P06881,Amul Cooking Oil Standard,Groceries,26305.04,Amul
P06882,Nike Hoodie Pro,Fashion,47417.25,Nike
P06883,Nike Jeans Standard,Fashion,48578.32,Nike
P06884,Kellogg's Rice Standard,Groceries,63411.56,Kellogg's
P06885,HomeTown Wardrobe Deluxe,Furniture,35790.85,HomeTown
P06886,McGrawHill Textbook Deluxe,Books,51423.47,McGrawHill
P06887,Godrej Office Chair Standard,Furniture,60777.84,Godrej
P06888,Panasonic Air Conditioner Max,Home Appliances,30015.19,Panasonic
P06889,Godrej Dining Table Plus,Furniture,,Godrej
P06890,Scholastic Textbook Deluxe,Books,24838.96,Scholastic
P06891,HomeTown Study Table Lite,Furniture,6256.08,HomeTown
P06892,Lenovo Smartwatch Lite,Electronics,67461.47,Lenovo
P06893,Adidas Hoodie Deluxe,Fashion,42409.85,Adidas
P06894,Penguin Notebook Lite,Books,51723.62,Penguin
P06895,Nilkamal Dining Table Lite,Furniture,46309.91,Nilkamal
P06896,Lakme Perfume Max,Beauty,36932.06,Lakme
P06897,Acer Monitor Max,Electronics,92568.83,Acer
P06898,Lakme Shampoo Lite,Beauty,80092.44,Lakme
P06899,Puma Badminton Racket Max,Sports,88747.06,Puma
P06900,McGrawHill Workbook Plus,Books,53198.22,McGrawHill
P06901,Penguin Children Book Plus,Books,98732.05,Penguin
P06902,HomeTown Study Table Standard,Furniture,94359.95,HomeTown
P06903,Puma T-Shirt Pro,Fashion,71402.52,Puma
P06904,Yonex Basketball Standard,Sports,33390.92,Yonex
P06905,Aashirvaad Biscuits Standard,Groceries,37047.05,Aashirvaad
P06906,Godrej Bed Frame Pro,Furniture,82118.69,Godrej
P06907,Cosco Dumbbells Plus,Sports,31990.25,Cosco
P06908,Nilkamal Sofa Standard,Furniture,636.43,Nilkamal
P06909,HP Monitor Deluxe,Electronics,54732.24,HP
P06910,LG Ceiling Fan Max,Home Appliances,90386.27,LG
P06911,Nike Jeans Pro,Fashion,81800.47,Nike
P03024,HarperCollins Textbook Lite,Books,74693.68,HarperCollins
P06913,Asus Tablet Standard,Electronics,70779.23,Asus
P06914,Biotique Soap Max,Beauty,75294.84,Biotique
P06915,Nivea Perfume Plus,Beauty,97967.57,Nivea
P06916,HomeTown Wardrobe Max,Furniture,3616.52,HomeTown
P06917,Nilkamal Study Table Lite,Furniture,22374.23,Nilkamal
P06918,Philips Water Purifier Plus,Home Appliances,25603.56,Philips
P06919,Puma Basketball Max,Sports,78201.87,Puma
P06920,LG Laptop Deluxe,Electronics,49472.74,LG
P06921,Apple Headphones Pro,Electronics,44257.79,Apple
P06922,Adidas Cap Standard,Fashion,59438.57,Adidas
P06923,McGrawHill Novel Pro,Books,8158.74,McGrawHill
P06924,Nilkamal Sofa Max,Furniture,95686.8,Nilkamal
P06925,HarperCollins Novel Max,Books,32101.17,HarperCollins
P06926,Samsung Monitor Pro,Electronics,37111.76,Samsung
P06927,Britannia Biscuits Deluxe,Groceries,71292.08,Britannia
P06928,Amul Biscuits Pro,Groceries,55446.34,Amul
P04040,Whirlpool Ceiling Fan Deluxe,Home Appliances,31258.29,Whirlpool
P06930,Aashirvaad Coffee Standard,Groceries,5306.89,Aashirvaad
P06931,Dell Smartphone Plus,Electronics,51301.54,Dell
P06932,Dell Mouse Plus,Electronics,85663.6,Dell
P06933,Biotique Conditioner Lite,Beauty,72439.3,Biotique
P06934,McGrawHill Guidebook Max,Books,16460.68,McGrawHill
P06935,HomeTown Bed Frame Standard,Furniture,94083.48,HomeTown
P06936,Acer Tablet Lite,Electronics,82794.58,Acer
P06937,Bosch Mixer Grinder Plus,Home Appliances,23815.25,Bosch
P06938,Adidas T-Shirt Standard,Fashion,41712.87,Adidas
P06939,Sony Camera Deluxe,Electronics,95890.9,Sony
P06940,IFB Microwave Deluxe,Home Appliances,1830.51,IFB
P06941,Yonex Cricket Bat Standard,Sports,72226.6,Yonex
P06942,Penguin Workbook Lite,Books,29895.61,Penguin
P06943,Maybelline Soap Deluxe,Beauty,97224.13,Maybelline
P06944,McGrawHill Workbook Plus,Books,8737.69,McGrawHill
P06945,HarperCollins Children Book Standard,Books,11615.57,HarperCollins
P06946,,Sports,41146.55,Puma
P06947,Biotique Soap Deluxe,Beauty,62560.1,Biotique
P06948,Lenovo Headphones Max,Electronics,42209.84,Lenovo
P06949,Adidas Saree Standard,Fashion,82488.36,Adidas
P06950,Puma Saree Plus,Fashion,93628.6,Puma
P06951,Levis Jacket Deluxe,Fashion,5271.31,Levis
P06952,Sony Tablet Deluxe,Electronics,63699.81,Sony
P06953,Maybelline Shampoo Deluxe,Beauty,60015.97,Maybelline
P06954,Whirlpool Ceiling Fan Standard,Home Appliances,3852.66,Whirlpool
P06955,HarperCollins Textbook Max,Books,25122.92,HarperCollins
P06956,Nivea Shampoo Plus,Beauty,18413.29,Nivea
P06957,McGrawHill Children Book Deluxe,Books,94349.97,McGrawHill
P06958,L'Oreal Perfume Standard,Beauty,21988.06,L'Oreal
P06959,Nike Yoga Mat Standard,Sports,66162.77,Nike
P06960,Scholastic Children Book Deluxe,Books,31703.88,Scholastic
P06961,Reebok Football Max,Sports,78447.23,Reebok
P06962,Levis Cap Lite,Fashion,41823.16,Levis
P06963,HP Keyboard Standard,Electronics,42606.47,HP
P06964,HomeTown Sofa Pro,Furniture,82747.73,HomeTown
P06965,Godrej Office Chair Deluxe,Furniture,13767.6,Godrej
P06966,Kellogg's Pasta Pro,Groceries,8027.07,Kellogg's
P06967,Lakme Conditioner Max,Beauty,6679.5,Lakme
P06968,Apple Smartphone Lite,Electronics,48807.93,Apple
P06969,Reebok Basketball Standard,Sports,83758.51,Reebok
P06970,Panasonic Washing Machine Plus,Home Appliances,82114.77,Panasonic
P06971,Oxford Dictionary Plus,Books,39431.4,Oxford
P06972,Dell Smartphone Standard,Electronics,89941.67,Dell
P06973,Amul Rice Lite,Groceries,77206.18,Amul
P06974,Levis Sneakers Lite,Fashion,52485.37,Levis
P06975,Nestle Pasta Pro,Groceries,12085.59,Nestle
P06976,Kellogg's Coffee Deluxe,Groceries,75447.9,Kellogg's
P06977,HomeTown Study Table Standard,Furniture,44657.48,HomeTown
P06978,Samsung Monitor Deluxe,Electronics,71834.53,Samsung
P06979,H&M T-Shirt Lite,Fashion,30647.53,H&M
P06980,Yonex Yoga Mat Max,Sports,89989.59,Yonex
P06981,IFB Microwave Max,Home Appliances,54931.13,IFB
P06982,Samsung Laptop Lite,Electronics,79280.34,Samsung
P06983,Nivea Face Wash Pro,Beauty,3730.69,Nivea
P06984,Yonex Yoga Mat Plus,Sports,26787.86,Yonex
P06985,LG Refrigerator Plus,Home Appliances,94718.66,LG
P06986,HarperCollins Novel Plus,Books,81567.15,HarperCollins
P06987,LG Vacuum Cleaner Pro,Home Appliances,78606.88,LG
P06988,HomeTown Sofa Max,Furniture,73555.6,HomeTown
P06989,HomeTown Bookshelf Pro,Furniture,,HomeTown
P06990,Godrej Dining Table Deluxe,Furniture,14867.03,Godrej
P06991,Nestle Wheat Flour Plus,Groceries,26229.72,Nestle
P06992,Puma Jacket Max,Fashion,71738.01,Puma
P06993,Adidas Saree Pro,Fashion,96945.86,Adidas
P06994,Adidas Running Shoes Max,Sports,9639.45,Adidas
P06995,Levis Jeans Standard,Fashion,48154.18,Levis
P06996,Puma Dress Pro,Fashion,68984.23,Puma
P06997,Godrej Bookshelf Max,Furniture,73886.73,Godrej
P06998,Nestle Coffee Plus,Groceries,63979.69,Nestle
P06999,LG Monitor Lite,Electronics,48008.13,LG
P07000,Dell Camera Max,Electronics,17335.02,Dell
P07001,Adidas Saree Plus,Fashion,17471.72,Adidas
P07002,Maybelline Shampoo Deluxe,Beauty,929.24,Maybelline
P07003,LG Tablet Plus,Electronics,6068.95,LG
P07004,Nike Badminton Racket Lite,Sports,54286.83,Nike
P07005,Oxford Textbook Max,Books,74146.15,Oxford
P07006,HarperCollins Guidebook Deluxe,Books,28407.6,HarperCollins
P06184,Levis Sneakers Deluxe,Fashion,62093.15,Levis
P07008,Dove Moisturizer Standard,Beauty,51709.44,Dove
P07009,Cosco Dumbbells Pro,Sports,62227.23,Cosco
P07010,IFB Ceiling Fan Plus,Home Appliances,46725.06,IFB
P07011,Urban Ladder Sofa Lite,Furniture,16657.36,Urban Ladder
P07012,Tata Pasta Plus,Groceries,28683.87,Tata
P07013,Scholastic Notebook Pro,Books,83413.44,Scholastic
P07014,Adidas Running Shoes Lite,Sports,91379.58,Adidas
P07015,Acer Keyboard Pro,Electronics,78472.6,Acer
P07016,Lakme Soap Pro,Beauty,55981.59,Lakme
P06894,Bosch Water Purifier Standard,Home Appliances,46027.03,Bosch
P07018,HomeTown Bed Frame Deluxe,Furniture,70308.89,HomeTown
P07019,L'Oreal Lipstick Pro,Beauty,51675.89,L'Oreal
P07020,Panasonic Air Conditioner Max,Home Appliances,61952.21,Panasonic
P07021,Kellogg's Coffee Deluxe,Groceries,38281.63,Kellogg's
P00362,Yonex Football Max,Sports,47868.91,Yonex
P07023,Kellogg's Coffee Pro,Groceries,61241.94,Kellogg's
P07024,Adidas Saree Lite,Fashion,19243.18,Adidas
P07025,HarperCollins Guidebook Lite,Books,75493.32,HarperCollins
P07026,McGrawHill Children Book Deluxe,Books,52002.58,McGrawHill
P07027,Dell Camera Lite,Electronics,91172.57,Dell
P07028,H&M T-Shirt Max,Fashion,13064.46,H&M
P07029,LG Washing Machine Max,Home Appliances,24245.59,LG
P07030,Lakme Conditioner Max,Beauty,27153.52,Lakme
P07031,Lakme Perfume Lite,Beauty,88624.68,Lakme
P07032,LG Refrigerator Plus,Home Appliances,32004.31,LG
P07033,Urban Ladder Bed Frame Lite,Furniture,86050.15,Urban Ladder
P07034,Reebok Cricket Bat Pro,Sports,21238.4,Reebok
P07035,Kellogg's Milk Powder Plus,Groceries,4462.6,Kellogg's
P07036,Tata Rice Plus,Groceries,57969.27,Tata
P07037,Scholastic Dictionary Lite,Books,50425.89,Scholastic
P07038,Oxford Guidebook Lite,Books,10266.15,Oxford
P07039,Oxford Notebook Pro,Books,93690.94,Oxford
P07040,Biotique Moisturizer Plus,Beauty,31178.05,Biotique
P07041,LG Microwave Standard,Home Appliances,41030.46,LG
P07042,HP Headphones Pro,Electronics,51239.75,HP
P07043,Panasonic Air Conditioner Lite,Home Appliances,40750.4,Panasonic
P07044,Zara Dress Lite,Fashion,82839.76,Zara
P07045,LG Washing Machine Pro,Home Appliances,8160.9,LG
P07046,Scholastic Notebook Pro,Books,67400.1,Scholastic
P07047,Britannia Pasta Lite,Groceries,22218.76,Britannia
P07048,Dell Smartphone Deluxe,Electronics,3200.98,Dell
P07049,HP Monitor Pro,Electronics,74983.05,HP
P07050,Yonex Yoga Mat Plus,Sports,48307.27,Yonex
P07051,Ikea Dining Table Max,Furniture,32827.33,Ikea
P07052,Nike Running Shoes Max,Sports,91379.68,Nike
P07053,Kellogg's Biscuits Plus,Groceries,64614.49,Kellogg's
P07054,Urban Ladder Bed Frame Max,Furniture,4370.89,Urban Ladder
P07055,Dell Mouse Deluxe,Electronics,83178.75,Dell
P07056,Apple Keyboard Standard,Electronics,92315.03,Apple
P07057,Dove Soap Deluxe,Beauty,3800.56,Dove
P07058,Reebok Basketball Standard,Sports,77218.44,Reebok
P07059,Nivea Face Wash Max,Beauty,63071.6,Nivea
P07060,Nike Football Pro,Sports,4764.86,Nike
P07061,Cosco Basketball Pro,Sports,31650.7,Cosco
P07062,Puma Cap Max,Fashion,22219.29,Puma
P07063,Godrej Wardrobe Standard,Furniture,72455.65,Godrej
P07064,HomeTown Wardrobe Deluxe,Furniture,25750.63,HomeTown
P07065,Nestle Biscuits Lite,Groceries,51299.94,Nestle
P07066,LG Ceiling Fan Deluxe,Home Appliances,89554.7,LG
P07067,Reebok Cricket Bat Deluxe,Sports,51873.51,Reebok
P07068,Whirlpool Microwave Max,Home Appliances,26269.68,Whirlpool
P07069,Dove Shampoo Max,Beauty,35067.81,Dove
P07070,Oxford Workbook Standard,Books,13269.98,Oxford
P07071,Puma Cricket Bat Plus,Sports,77256.6,Puma
P07072,Zara Kurta Deluxe,Fashion,42868.22,Zara
P07073,Oxford Children Book Pro,Books,87914.98,Oxford
P07074,Maybelline Moisturizer Deluxe,Beauty,22686.35,Maybelline
P07075,Cosco Yoga Mat Deluxe,Sports,54805.79,Cosco
P07076,Nivea Lipstick Max,Beauty,332.41,Nivea
P07077,Nivea Lipstick Lite,Beauty,26493.72,Nivea
P07078,Biotique Conditioner Plus,Beauty,8279.88,Biotique
P07079,Urban Ladder Study Table Plus,Furniture,20024.81,Urban Ladder
P07080,Puma Hoodie Deluxe,Fashion,64561.62,Puma
P07081,Biotique Shampoo Deluxe,Beauty,20353.64,Biotique
P07082,Scholastic Novel Max,Books,63048.79,Scholastic
P07083,Penguin Workbook Lite,Books,36276.18,Penguin
P07084,Amul Biscuits Standard,Groceries,19379.61,Amul
P07085,Whirlpool Refrigerator Max,Home Appliances,,Whirlpool
P07086,Lenovo Printer Lite,Electronics,65731.42,Lenovo
P07087,Kellogg's Wheat Flour Deluxe,Groceries,632.24,Kellogg's
P07088,Tata Biscuits Lite,Groceries,62766.8,Tata
P07089,Nilkamal Study Table Max,Furniture,15201.52,Nilkamal
P07090,Maybelline Moisturizer Plus,Beauty,14581.44,Maybelline
P07091,Scholastic Guidebook Max,Books,79935.6,Scholastic
P07092,Acer Tablet Lite,Electronics,67777.65,Acer
P07093,Asus Smartwatch Standard,Electronics,84551.65,Asus
P07094,IFB Air Conditioner Pro,Home Appliances,76676.15,IFB
P07095,Ikea Sofa Deluxe,Furniture,84098.94,Ikea
P07096,Biotique Face Wash Plus,Beauty,42749.31,Biotique
P07097,Tata Tea Standard,Groceries,14183.09,Tata
P07098,Bosch Ceiling Fan Deluxe,Home Appliances,35886.93,Bosch
P07099,Dove Moisturizer Lite,Beauty,35767.43,Dove
P07100,Cosco Football Standard,Sports,84158.08,Cosco
P07101,Samsung Smartphone Standard,Electronics,60400.75,Samsung
P00672,Acer Monitor Pro,Electronics,69212.19,Acer
P07103,H&M T-Shirt Plus,Fashion,24180.13,H&M
P07104,Yonex Dumbbells Lite,Sports,17682.65,Yonex
P07105,Nike Football Standard,Sports,32843.82,Nike
P07106,Sony Headphones Standard,Electronics,38170.9,Sony
P07107,Dell Laptop Pro,Electronics,40638.95,Dell
P07108,Amul Tea Pro,Groceries,4888.91,Amul
P07109,Zara Cap Deluxe,Fashion,98633.2,Zara
P07110,Aashirvaad Cereal Deluxe,Groceries,,Aashirvaad
P07111,HarperCollins Textbook Pro,Books,18378.57,HarperCollins
P07112,Urban Ladder Sofa Max,Furniture,88482.2,Urban Ladder
P07113,LG Tablet Pro,Electronics,26487.79,LG
P07114,Lenovo Headphones Standard,Electronics,59278.82,Lenovo
P07115,Kellogg's Wheat Flour Deluxe,Groceries,12674.03,Kellogg's
P07116,Penguin Guidebook Pro,Books,32119.53,Penguin
P07117,H&M T-Shirt Plus,Fashion,53830.26,H&M
P07118,Lakme Perfume Max,Beauty,63420.93,Lakme
P07119,Nike Hoodie Lite,Fashion,35743.29,Nike
P07120,Yonex Basketball Plus,Sports,94846.16,Yonex
P07121,Adidas Basketball Plus,Sports,82008.44,Adidas
P07122,Maybelline Conditioner Max,Beauty,69515.16,Maybelline
P07123,Scholastic Children Book Max,Books,47243.36,Scholastic
P07124,Levis Jacket Standard,Fashion,76837.12,Levis
P07125,Ikea Study Table Lite,Furniture,32857.53,Ikea
P07126,Adidas T-Shirt Lite,Fashion,4082.43,Adidas
P07127,Nilkamal Office Chair Max,Furniture,54350.37,Nilkamal
P07128,H&M Kurta Deluxe,Fashion,22719.02,H&M
P07129,Urban Ladder Dining Table Pro,Furniture,54945.13,Urban Ladder
P07130,Biotique Soap Lite,Beauty,8887.26,Biotique
P07131,Acer Keyboard Plus,Electronics,88221.94,Acer
P07132,Godrej Study Table Pro,Furniture,59979.45,Godrej
P07133,LG Keyboard Standard,Electronics,83772.48,LG
P07134,Levis Jeans Max,Fashion,33526.86,Levis
P07135,Adidas Hoodie Max,Fashion,37205.17,Adidas
P07136,Amul Cooking Oil Max,Groceries,11647.09,Amul
P07137,Nilkamal Sofa Standard,Furniture,51133.97,Nilkamal
P07138,Bosch Vacuum Cleaner Deluxe,Home Appliances,91194.5,Bosch
P07139,Aashirvaad Cooking Oil Max,Groceries,76482.37,Aashirvaad
P07140,Scholastic Workbook Deluxe,Books,23929.74,Scholastic
P07141,Nivea Shampoo Lite,Beauty,97434.83,Nivea
P07142,Nike Dress Lite,Fashion,94271.19,Nike
P07143,Panasonic Air Conditioner Pro,Home Appliances,71919.61,Panasonic
P07144,Ikea Bed Frame Max,Furniture,74222.55,Ikea
P07145,Godrej Bookshelf Deluxe,Furniture,339.19,Godrej
P07146,Biotique Moisturizer Lite,Beauty,5816.57,Biotique
P07147,HarperCollins Children Book Deluxe,Books,28607.34,HarperCollins
P07148,LG Water Purifier Lite,Home Appliances,72997.51,LG
P07149,Godrej Bed Frame Deluxe,Furniture,66760.74,Godrej
P07150,Lakme Conditioner Lite,Beauty,4521.53,Lakme
P07151,Zara T-Shirt Standard,Fashion,44286.38,Zara
P07152,Adidas Saree Deluxe,Fashion,39822.38,Adidas
P07153,HP Smartwatch Deluxe,Electronics,23747.99,HP
P07154,Apple Monitor Max,Electronics,42032.27,Apple
P07155,Samsung Tablet Max,Electronics,71073.1,Samsung
P07156,Nestle Pasta Pro,Groceries,70261.73,Nestle
P07157,Acer Printer Deluxe,Electronics,33870.89,Acer
P07158,Biotique Soap Plus,Beauty,23382.41,Biotique
P07159,Dove Moisturizer Standard,Beauty,21578.82,Dove
P07160,Oxford Workbook Plus,Books,50200.21,Oxford
P07161,Cosco Yoga Mat Pro,Sports,51621.94,Cosco
P07162,HarperCollins Guidebook Deluxe,Books,76525.58,HarperCollins
P07163,Puma Yoga Mat Lite,Sports,25131.37,Puma
P07164,Dell Smartphone Deluxe,Electronics,3378.39,Dell
P07165,Maybelline Moisturizer Deluxe,Beauty,93036.67,Maybelline
P07166,Dell Keyboard Deluxe,Electronics,63886.43,Dell
P07167,Yonex Yoga Mat Max,Sports,10513.32,Yonex
P07168,Ikea Sofa Plus,Furniture,31579.75,Ikea
P07169,HP Camera Max,Electronics,84182.29,HP
P07170,Lakme Shampoo Deluxe,Beauty,71992.11,Lakme
P07171,Dove Moisturizer Deluxe,Beauty,6909.96,Dove
P07172,Cosco Basketball Deluxe,Sports,87909.73,Cosco
P07173,Dell Mouse Lite,Electronics,29376.4,Dell
P07174,Nike Football Max,Sports,27392.28,Nike
P07175,Levis Sneakers Deluxe,Fashion,5389.12,Levis
P07176,Whirlpool Vacuum Cleaner Max,Home Appliances,11148.74,Whirlpool
P07177,Puma Dress Deluxe,Fashion,27649.12,Puma
P07178,Acer Camera Deluxe,Electronics,20292.92,Acer
P07179,Scholastic Notebook Standard,Books,98866.87,Scholastic
P07180,HomeTown Bed Frame Pro,Furniture,39322.97,HomeTown
P07181,Urban Ladder Bed Frame Max,Furniture,19740.48,Urban Ladder
P07182,Urban Ladder Dining Table Standard,Furniture,48588.92,Urban Ladder
P07183,Lenovo Mouse Standard,Electronics,43999.69,Lenovo
P07184,Tata Biscuits Pro,Groceries,55022.52,Tata
P07185,IFB Ceiling Fan Max,Home Appliances,33347.98,IFB
P07186,Dove Soap Standard,Beauty,11972.22,Dove
P07187,Urban Ladder Sofa Lite,Furniture,24155.1,Urban Ladder
P07188,Biotique Perfume Lite,Beauty,29217.51,Biotique
P07189,Zara T-Shirt Max,Fashion,19748.76,Zara
P07190,Nike Dumbbells Standard,Sports,44029.64,Nike
P07191,Penguin Guidebook Deluxe,Books,4576.49,Penguin
P07192,Lenovo Monitor Max,Electronics,60761.61,Lenovo
P07193,Nike Running Shoes Deluxe,Sports,40329.5,Nike
P07194,Nestle Rice Standard,Groceries,94002.98,Nestle
P07195,Adidas Cap Pro,Fashion,85103.04,Adidas
P07196,Amul Cooking Oil Max,Groceries,85334.17,Amul
P07197,Asus Printer Plus,Electronics,41506.95,Asus
P07198,Nestle Rice Plus,Groceries,79583.53,Nestle
P07199,Lakme Moisturizer Pro,Beauty,6036.67,Lakme
P07200,Lenovo Tablet Max,Electronics,58803.81,Lenovo
P07201,IFB Air Conditioner Plus,Home Appliances,84932.0,IFB
P07202,L'Oreal Shampoo Deluxe,Beauty,95344.32,L'Oreal
P07203,Puma T-Shirt Pro,Fashion,37456.4,Puma
P07204,LG Air Conditioner Pro,Home Appliances,4447.0,LG
P07205,Nestle Milk Powder Plus,Groceries,78139.02,Nestle
P07206,Samsung Headphones Max,Electronics,73067.17,Samsung
P07207,L'Oreal Perfume Pro,Beauty,70830.84,L'Oreal
P07208,Aashirvaad Tea Lite,Groceries,89676.32,Aashirvaad
P07209,Puma Badminton Racket Deluxe,Sports,77835.24,Puma
P07210,Cosco Basketball Deluxe,Sports,36259.61,Cosco
P07211,Yonex Yoga Mat Max,Sports,26603.44,Yonex
P07212,Nike Kurta Lite,Fashion,36574.31,Nike
P07213,HarperCollins Workbook Deluxe,Books,20762.94,HarperCollins
P07214,Britannia Coffee Standard,Groceries,9913.21,Britannia
P07215,Nilkamal Study Table Standard,Furniture,29862.69,Nilkamal
P07216,Britannia Pasta Max,Groceries,22079.42,Britannia
P07217,Bosch Microwave Standard,Home Appliances,9897.38,Bosch
P07218,Nike Jacket Plus,Fashion,93863.67,Nike
P07219,Amul Biscuits Standard,Groceries,84297.51,Amul
P07220,Philips Air Conditioner Pro,Home Appliances,994.11,Philips
P07221,Asus Camera Pro,Electronics,,Asus
P07222,Nivea Shampoo Standard,Beauty,73454.71,Nivea
