line_item_id,transaction_id,product_id,quantity,price
12158,T4501,P563,3,38294.05
12159,T8914,P203,4,23219.86
12160,T12767,P142,2,46156.82
12161,T20642,P442,2,35959.59
12162,T16853,P399,1,22077.34
12163,T17128,P468,1,
12164,T4924,P541,4,47352.52
12165,T16344,P334,3,25365.93
12166,T17708,P225,4,3197.65
12167,T12525,P386,1,19393.6
12168,T16000,P569,4,27534.82
12169,T17094,P202,5,4414.9
12170,T9150,P118,5,32658.66
12171,T15557,P244,1,40151.43
12172,T6706,P341,1,1006.33
12173,T8105,P288,2,19796.39
12174,T3463,P372,5,30134.29
12175,T16023,P558,4,2988.37
12176,T16540,P581,4,3948.6
12177,T20458,P129,3,899.95
12178,T10857,P483,5,36778.98
12179,T4150,P249,1,5981.1
12180,T2276,P531,3,7273.1
12181,T14287,P574,1,48914.31
12182,T9890,P255,4,13794.35
12183,T20915,P432,3,30010.19
12184,T20628,P571,2,48410.94
12185,T14184,P353,3,44961.08
12186,T2248,P163,1,34498.66
12187,T13023,P462,3,16984.1
12188,T11026,P210,5,
12189,T14250,P554,5,35726.23
12190,T20788,P186,3,39612.06
12191,T8745,P558,2,212.57
12192,T4308,P136,4,43826.23
12193,T9122,P336,4,22906.44
12194,T1991,P478,2,27152.4
12195,T10901,P141,2,42012.69
12196,T6422,P151,5,15450.18
12197,T19338,P344,2,37410.47
12198,T2478,P576,3,778.18
12199,T4255,P221,4,6876.06
12200,T16136,P590,3,12532.55
12201,T16921,P346,2,41750.64
12202,T18103,P338,5,47621.6
12203,T9505,P410,3,22476.31
12204,T1749,P167,5,25659.19
12205,T16940,P447,5,39475.85
12206,T1866,P162,1,10093.28
12207,T19393,P143,4,1959.23
12208,T4717,P262,2,16463.19
12209,T7362,P566,1,18993.01
12210,T9582,P218,2,24972.14
12211,T13952,P267,1,11936.9
12212,T2011,P529,4,29236.54
12213,T14008,P137,2,21901.73
12214,T3592,P505,3,49159.61
12215,T3850,P530,4,49931.88
12216,T16442,P171,1,35513.3
12217,T1489,P292,4,38750.77
12218,T9133,P256,4,16162.15
12219,T9921,P329,1,1334.72
12220,T11576,P571,1,4537.07
12221,T12924,P563,1,32397.37
12222,T13247,P111,4,44760.66
12223,T6626,P341,4,15686.34
12224,T4900,P328,2,35082.28
12225,T15983,P435,5,49412.75
12226,T14559,P540,3,48140.33
12227,T14172,P287,,28570.19
12228,T17389,P294,2,3601.8
12229,T18652,P586,3,5736.61
12230,T17366,P553,1,14027.45
12231,T10271,P218,5,39657.74
12232,T19809,P225,5,14414.21
12233,T6386,P390,3,32546.99
12234,T10941,P467,,9224.41
12235,T6133,P332,4,23015.53
12236,T15282,P542,3,34234.99
12237,T12499,P161,2,41763.73
12238,T18040,P569,4,44081.59
12239,T9134,P325,4,14753.81
12240,T10831,P545,5,45296.84
12241,T18975,P557,1,8712.67
12242,T2882,P595,2,18333.44
12243,T14961,P343,5,6305.12
12244,T11633,P525,5,8684.49
12245,T6507,P228,2,32603.38
12246,T9045,P290,5,16350.7
12247,T8062,P526,4,48013.16
12248,T11256,P375,2,4906.29
12249,T8303,P193,1,30372.95
12250,T4138,P411,2,18811.36
12251,T7414,P594,3,23268.46
12252,T19106,P274,1,43101.57
12253,T11971,P584,3,14250.35
12254,T1134,P562,2,1362.54
12255,T19197,P245,5,16815.57
12256,T11541,P487,5,35577.61
12257,T17816,P371,2,9776.31
12258,T2918,P452,2,23659.7
12259,T11607,P136,5,44610.23
12260,T20300,P205,2,4396.67
12261,T1794,P600,2,42594.39
12262,T7406,P190,1,6425.72
12263,T8249,P347,2,24276.44
12264,T9539,P390,3,32296.98
12265,T13198,P274,5,19470.34
12266,T12194,P408,5,22027.83
12267,T16385,P455,4,12382.6
12268,T1912,P109,3,23753.54
12269,T14346,P578,5,41701.12
12270,T10650,P183,4,30279.69
12271,T18441,P546,1,18968.35
12272,T17973,P402,4,13562.84
12273,T16589,P485,2,15098.53
12274,T9193,P155,2,23806.82
12275,T9723,P379,2,24553.05
12276,T11397,P240,5,27524.92
12277,T17064,P353,5,2432.81
12278,T9464,P366,5,42499.09
12279,T12300,P450,3,49650.33
12280,T3558,P367,3,9518.31
12281,T17231,P327,1,29016.77
12282,T2118,P435,4,300.95
12283,T14033,P112,3,44805.53
12284,T12577,P477,4,26151.24
12285,T15536,P455,1,13057.37
12286,T8861,P114,5,41078.56
12287,T13583,P309,3,28406.47
12288,T17554,P299,3,24117.81
12289,T17716,P369,5,13485.44
12290,T19375,P177,1,2419.12
12291,T16572,P198,4,41280.79
12292,T4393,P110,2,48411.6
12293,T12787,P368,1,44398.66
12294,T18482,P264,4,23596.22
12295,T10730,P282,4,47474.67
12296,T14242,P370,4,635.28
12297,T6371,P204,4,44115.51
12298,T18028,P130,3,15051.95
12299,T11474,P477,5,27163.68
12300,T10659,P509,4,14927.36
12301,T17893,P288,1,14772.73
12302,T5122,P150,4,11674.66
12303,T3489,P378,5,
12304,T18736,P206,4,38523.6
12305,T20131,P175,1,45871.51
12306,T14967,P403,2,49682.86
12307,T9721,P395,4,22575.29
12308,T7038,P589,1,3067.46
12309,T14073,P185,2,32049.69
12310,T9113,P364,5,4653.35
12311,T11534,P309,1,19750.32
12312,T11753,P109,4,4790.56
12313,T16218,P405,3,625.48
12314,T20277,P596,5,43130.81
12315,T13569,P591,5,29499.12
12316,T3643,P578,1,6148.24
12317,T7723,P140,1,2874.96
12318,T4253,P274,1,23857.14
12319,T8984,P555,4,33285.68
12320,T4833,P233,3,19749.78
12321,T14257,P572,2,44465.61
12322,T2707,P475,3,43799.19
12323,T12511,P597,1,28245.79
12324,T1418,P292,2,26496.0
12325,T8973,P162,4,25049.47
12326,T1298,P423,3,34998.88
12327,T1290,P365,3,44523.9
12328,T4608,P337,5,
12329,T5990,P169,2,31436.51
12330,T9156,P329,1,46105.56
12331,T2652,P500,5,11874.89
12332,T2274,P404,3,31358.17
12333,T8560,P296,4,33692.47
12334,T11716,P439,2,12140.43
12335,T4289,P220,2,8273.72
12336,T10285,P382,5,5835.44
12337,T20567,P293,1,4120.58
12338,T2606,P307,1,47554.67
12339,T9105,P319,4,17139.07
12340,T7901,P368,5,25307.78
12341,T9903,P138,5,11615.59
12342,T16929,P461,5,19902.16
12343,T4799,P427,,12896.98
12344,T1193,P555,4,18324.36
12345,T10387,P215,4,11601.75
12346,T19293,P326,2,39545.2
12347,T2119,P455,3,27196.1
12348,T11532,P456,3,49711.84
12349,T14497,P567,4,22904.29
12350,T7910,P525,2,6797.06
12351,T3745,P169,4,49470.65
12352,T19682,P217,4,34043.51
12353,T13051,P261,2,33851.49
12354,T5460,P427,1,31533.45
12355,T15892,P221,5,12465.98
12356,T2694,P191,4,19402.78
12357,T19321,P173,5,35821.35
12358,T17773,P544,4,23105.82
12359,T2626,P110,3,40092.51
12360,T1122,P205,2,10871.33
12361,T18190,P351,5,38603.55
12362,T1136,P324,4,22294.49
12363,T11281,P542,5,11462.89
12364,T11162,P171,5,27722.09
12365,T16161,P406,3,35441.55
12366,T18242,P264,3,27970.12
12367,T7387,P395,2,28543.17
12368,T3514,P480,2,41692.79
12369,T7557,P235,,9814.93
12370,T7841,P558,3,2629.96
12371,T11597,P233,4,39362.18
12372,T15887,P278,2,27212.76
12373,T8676,P143,4,20612.04
12374,T14650,P341,3,3285.42
12375,T14154,P463,2,48505.69
12376,T12204,P145,3,7140.3
12377,T18078,P129,4,15396.68
12378,T5184,P523,2,1035.5
12379,T10986,P355,5,6362.98
12380,T3710,P571,2,41470.53
12381,T16126,P404,4,21749.53
12382,T9354,P258,5,29284.25
12383,T16322,P289,4,44994.3
12384,T18068,P121,5,6757.47
12385,T9101,P229,1,35526.78
12386,T15602,P254,3,9732.99
12387,T5389,P175,5,45016.76
12388,T17476,P111,3,44761.13
12389,T11328,P587,1,38046.41
12390,T10246,P380,2,8190.63
12391,T6375,P560,5,22030.63
12392,T13643,P423,3,6516.86
12393,T10061,P328,5,46431.07
12394,T20293,P387,5,3075.23
12395,T10666,P404,1,13401.6
12396,T10104,P318,5,15194.62
12397,T17215,P245,4,37057.24
12398,T3856,P237,4,7147.62
12399,T13700,P347,4,5636.05
12400,T13087,P516,4,10804.15
12401,T14395,P380,5,20519.41
12402,T3728,P143,4,16891.56
12403,T16929,P371,2,45502.59
12404,T2194,P472,4,31218.73
12405,T4916,P224,4,
12406,T3764,P472,1,34622.41
12407,T13171,P113,3,32740.51
12408,T16410,P120,4,1217.38
12409,T4249,P351,2,32789.25
12410,T18976,P366,1,25057.87
12411,T7082,P401,4,2888.57
12412,T14672,P126,2,26959.8
12413,T8674,P499,2,5620.42
12414,T5586,P231,2,35916.51
12415,T19762,P489,2,4297.91
12416,T14145,P424,1,31228.49
12417,T1987,P451,3,17440.76
12418,T18433,P200,1,27643.17
12419,T8291,P548,5,23123.78
12420,T12560,P162,1,43849.49
12421,T3606,P483,2,11026.88
12422,T1650,P182,5,25559.5
12423,T17957,P558,5,31885.12
12424,T9862,P564,3,34718.82
12425,T6584,P256,3,5119.09
12426,T1986,P263,5,45365.2
12427,T14357,P320,3,28654.11
12428,T15563,P127,1,37329.86
12429,T19580,P116,5,26706.98
12430,T9417,P553,2,42884.59
12431,T15841,P582,5,37205.19
12432,T3146,P199,2,7718.15
12433,T7764,P528,3,4897.53
12434,T11162,P138,3,1422.69
12435,T4285,P540,5,32971.74
12436,T12788,P128,2,1085.06
12437,T5262,P266,5,23573.82
12438,T10540,P106,1,35032.99
12439,T3055,P258,2,40937.56
12440,T19174,P168,2,28948.12
12441,T8401,P487,3,22587.45
12442,T10002,P157,2,22788.34
12443,T13775,P204,3,22745.61
12444,T2700,P238,5,39985.92
12445,T9705,P217,1,45118.84
12446,T20522,P223,2,27172.43
12447,T20915,P271,5,7372.63
12448,T14417,P171,4,33083.44
12449,T10082,P289,1,33975.59
12450,T19434,P571,4,49229.01
12451,T10942,P251,5,28728.84
12452,T20997,P444,3,23182.03
12453,T10114,P571,3,6758.68
12454,T8001,P344,2,22985.16
12455,T20031,P225,5,35788.87
12456,T12964,P152,3,42053.16
12457,T13006,P531,1,19091.7
12458,T17495,P454,3,48191.64
12459,T15855,P558,1,27974.43
12460,T4532,P517,2,30520.31
12461,T13228,P354,4,6539.87
12462,T18355,P136,5,10639.52
12463,T15136,P569,2,48073.36
12464,T2649,P250,5,23530.84
12465,T7403,P215,1,46582.38
12466,T11091,P555,4,25353.8
12467,T20878,P489,5,41765.95
12468,T20613,P167,2,30412.24
12469,T8466,P159,1,48471.8
12470,T5164,P333,5,27965.42
12471,T17990,P388,5,1095.21
12472,T2284,P309,5,47278.0
12473,T12074,P558,2,24441.05
12474,T5299,P113,3,7847.32
12475,T9637,P151,2,45661.45
12476,T8967,P534,5,1287.11
12477,T13588,P165,3,41728.06
12478,T13505,P543,5,34662.41
12479,T17678,P141,2,3529.78
12480,T15835,P500,4,27931.12
12481,T7183,P483,3,46049.44
12482,T1940,P416,3,24806.45
12483,T5266,P296,3,49382.21
12484,T8090,P579,2,15439.71
12485,T17858,P130,1,28761.93
12486,T14155,P481,5,1674.72
12487,T10300,P188,3,1537.12
12488,T3054,P516,4,9682.13
12489,T17589,P273,5,48677.13
12490,T16491,P250,5,37579.47
12491,T7879,P459,3,7082.45
12492,T15873,P347,4,34942.47
12493,T3954,P460,4,12565.87
12494,T6082,P471,2,21864.09
12495,T4192,P207,5,14750.49
12496,T18091,P493,3,38876.27
12497,T18712,P588,5,32447.1
12498,T3590,P403,1,19082.61
12499,T9371,P146,5,25968.22
12500,T5180,P257,5,44495.34
12501,T2177,P591,4,20327.4
12502,T14500,P419,3,12829.99
12503,T10217,P254,5,20790.5
12504,T6113,P238,1,33653.12
12505,T13718,P463,5,28252.78
12506,T18535,P503,4,30588.77
12507,T16998,P309,5,25520.03
12508,T20431,P484,1,25320.01
12509,T8616,P520,1,29099.06
12510,T3988,P529,5,29154.46
12511,T6239,P185,1,36883.94
12512,T8558,P272,2,4576.67
12513,T6730,P315,1,35955.93
12514,T13722,P251,4,6271.38
12515,T14170,P586,1,27345.88
12516,T2672,P277,1,21454.66
12517,T7445,P543,5,30138.71
12518,T1665,P267,4,307.16
12519,T14265,P472,5,34208.97
12520,T17016,P213,3,36010.93
12521,T1607,P524,4,10228.11
12522,T14945,P115,1,46869.4
12523,T12119,P455,3,2847.28
12524,T15269,P486,5,29958.34
12525,T10180,P445,5,32173.6
12526,T15950,P496,3,
12527,T17160,P266,2,24093.69
12528,T6006,P580,3,47509.07
12529,T10713,P271,1,44213.57
12530,T6006,P418,4,18021.58
12531,T13576,P246,3,4928.35
12532,T18862,P492,5,15243.03
12533,T14076,P566,1,49969.64
12534,T8669,P366,4,33444.95
12535,T3403,P103,3,39125.9
12536,T12624,P540,3,34283.13
12537,T17152,P502,5,26685.9
12538,T7725,P274,,38777.74
12539,T9957,P556,3,30207.52
12540,T10059,P428,3,12438.1
12541,T19396,P295,5,19622.69
12542,T19448,P345,3,12270.14
12543,T14067,P195,5,23244.26
12544,T13184,P385,5,35149.09
12545,T20530,P209,1,14595.53
12546,T20776,P479,5,3546.28
12547,T9400,P500,1,17155.24
12548,T16490,P245,5,30508.9
12549,T3051,P567,5,45435.38
12550,T17402,P426,4,1789.49
12551,T1748,P255,1,47912.73
12552,T18339,P140,4,19985.62
12553,T1068,P295,4,17148.98
12554,T15788,P585,1,27194.38
12555,T6185,P467,3,29834.83
12556,T13895,P150,3,49679.53
12557,T10515,P112,5,1390.38
12558,T18527,P512,3,1630.07
12559,T15723,P253,1,19421.72
12560,T6004,P596,,46605.41
12561,T17542,P140,2,2152.81
12562,T20914,P410,4,5143.89
12563,T17000,P558,4,28358.46
12564,T14924,P488,4,14756.25
12565,T2250,P492,5,44455.22
12566,T17407,P521,3,34645.97
12567,T11705,P364,2,10184.03
12568,T14566,P211,5,14093.73
12569,T10137,P552,1,40254.93
12570,T8911,P489,3,31762.81
12571,T5800,P414,5,41210.95
12572,T16844,P395,2,11498.22
12573,T7056,P224,5,40563.07
12574,T11947,P356,5,25386.96
12575,T17359,P141,3,21051.43
12576,T16427,P354,3,48110.98
12577,T13069,P225,3,42753.44
12578,T17925,P415,2,38098.49
12579,T15379,P311,1,36025.15
12580,T19780,P270,5,41449.4
12581,T20808,P472,3,40754.71
12582,T16350,P441,1,23692.87
12583,T14795,P286,4,13329.36
12584,T2388,P595,5,41685.71
12585,T13281,P384,3,9778.78
12586,T15386,P137,3,23816.97
12587,T6174,P481,1,10602.17
12588,T11715,P305,2,2273.72
12589,T16208,P573,5,14544.58
12590,T3505,P332,2,4036.62
12591,T18536,P417,4,20150.13
12592,T8989,P548,3,5879.61
12593,T15522,P368,3,46931.81
12594,T5035,P193,4,42506.76
12595,T1811,P595,2,29260.31
12596,T4200,P503,5,30643.78
12597,T3058,P279,5,18851.65
12598,T9950,P300,4,8705.71
12599,T20740,P358,3,18109.84
12600,T2958,P533,5,25096.32
12601,T10022,P452,1,25555.97
12602,T18016,P105,1,48181.46
12603,T2140,P163,3,32560.45
12604,T15060,P572,2,37490.62
12605,T6354,P592,4,3433.25
12606,T3303,P210,3,48706.0
12607,T5604,P355,5,40635.4
12608,T19766,P544,5,35377.58
12609,T17670,P528,5,25939.01
12610,T18415,P131,5,49550.27
12611,T20536,P242,1,47664.17
12612,T10579,P235,3,48022.81
12613,T7003,P469,5,42219.52
12614,T3118,P564,4,46027.62
12615,T10272,P104,3,46345.06
12616,T11005,P112,1,16158.64
12617,T18150,P284,3,44089.08
12618,T11162,P256,1,43985.85
12619,T2512,P597,5,35245.58
12620,T1248,P247,3,22207.64
12621,T19810,P500,2,3757.54
12622,T1650,P598,2,44023.68
12623,T17602,P528,5,3153.92
12624,T5185,P220,5,20651.3
12625,T12496,P594,1,21646.54
12626,T5300,P573,4,24629.14
12627,T9499,P529,3,23944.84
12628,T16081,P373,2,22955.3
12629,T20329,P545,4,32294.52
12630,T8626,P199,4,38507.78
12631,T14231,P265,5,6413.86
12632,T7676,P248,3,21791.47
12633,T20936,P486,1,22146.64
12634,T1439,P124,3,25015.14
12635,T6413,P314,5,41703.42
12636,T8074,P277,3,15793.46
12637,T18851,P507,2,9270.98
12638,T19589,P525,2,39879.48
12639,T6917,P432,4,26157.91
12640,T15458,P303,3,
12641,T7891,P427,5,36236.53
12642,T1926,P230,2,41955.5
12643,T8333,P202,2,49740.4
12644,T2366,P315,4,9461.2
12645,T5760,P193,2,25922.46
12646,T1394,P499,3,6432.53
12647,T3212,P440,5,16218.92
12648,T8134,P308,5,2662.36
12649,T13814,P209,2,41300.84
12650,T1303,P356,5,35318.68
12651,T11369,P508,1,41889.75
12652,T20193,P492,4,31601.5
12653,T7275,P235,5,41570.53
12654,T2403,P387,3,45653.98
12655,T12455,P432,1,47054.3
12656,T7780,P263,1,22715.09
12657,T14807,P495,5,14532.67
12658,T10786,P550,1,24411.31
12659,T20363,P553,2,35940.54
12660,T20204,P446,4,36239.04
12661,T5270,P136,4,24678.8
12662,T2379,P567,3,26128.31
12663,T10338,P381,3,38134.9
12664,T2961,P593,5,47556.23
12665,T14829,P101,3,
12666,T19609,P511,3,12082.11
12667,T6610,P519,3,38613.95
12668,T12589,P459,3,49703.48
12669,T17054,P433,3,41864.79
12670,T16423,P516,5,181.41
12671,T12074,P365,3,48461.17
12672,T17187,P400,5,8026.06
12673,T18443,P111,,48249.47
12674,T12506,P291,1,26630.81
12675,T14159,P287,1,
12676,T12588,P323,4,27146.48
12677,T4460,P428,5,30501.23
12678,T18661,P339,2,23746.99
12679,T10141,P491,5,42464.79
12680,T18317,P282,3,3123.69
12681,T12400,P295,4,33423.99
12682,T11381,P111,2,11902.33
12683,T13821,P511,5,42546.13
12684,T18558,P481,3,20159.56
12685,T17896,P157,2,1949.36
12686,T16764,P255,2,6125.53
12687,T1687,P534,3,22781.96
12688,T14468,P402,4,18175.14
12689,T13506,P480,1,680.68
12690,T4428,P580,4,33304.31
12691,T19512,P103,4,28297.66
12692,T7983,P369,4,22409.47
12693,T18988,P485,3,5358.5
12694,T11267,P188,4,45809.18
12695,T16813,P320,3,46925.15
12696,T2358,P258,,48300.88
12697,T9591,P593,4,40857.16
12698,T11984,P212,3,16757.94
12699,T20035,P293,5,21738.79
12700,T11043,P383,2,18480.76
12701,T8383,P423,4,4077.27
12702,T13198,P335,1,15740.36
12703,T4947,P398,1,22147.82
12704,T7732,P109,2,41204.53
12705,T18459,P243,4,31374.88
12706,T20835,P517,1,47911.89
12707,T5924,P166,5,37396.0
12708,T3199,P383,3,23830.76
12709,T13093,P292,5,23187.95
12710,T3100,P344,4,49371.6
12711,T11537,P492,3,14627.31
12712,T17000,P597,4,38515.51
12713,T13338,P418,1,14823.7
12714,T13838,P530,4,17428.8
12715,T17088,P329,2,45806.03
12716,T14812,P109,1,42469.24
12717,T14688,P306,5,20939.14
12718,T16156,P251,3,
12719,T6195,P545,1,35063.07
12720,T7613,P326,4,43872.96
12721,T5009,P131,1,35915.91
12722,T11538,P316,3,33933.63
12723,T7465,P597,3,4505.42
12724,T1847,P263,5,2156.75
12725,T18595,P431,1,49374.96
12726,T14507,P186,4,39688.42
12727,T17542,P460,5,6002.81
12728,T15002,P497,5,12694.42
12729,T3172,P335,1,14474.7
12730,T16561,P108,3,13771.43
12731,T17831,P317,5,26179.62
12732,T16565,P558,2,45785.83
12733,T15275,P400,2,15002.87
12734,T9168,P508,1,4953.34
12735,T4751,P113,2,37401.85
12736,T15591,P530,5,43227.67
12737,T1603,P409,4,520.59
12738,T18330,P544,3,4579.38
12739,T16420,P124,1,19655.94
12740,T3789,P341,4,16032.5
12741,T6198,P568,5,28578.58
12742,T14326,P287,2,48825.91
12743,T1742,P107,5,46356.37
12744,T13913,P344,1,31896.88
12745,T5715,P534,1,35153.46
12746,T7151,P327,1,48898.89
12747,T11986,P584,1,5091.99
12748,T10051,P377,2,18420.13
12749,T17002,P157,5,43768.56
12750,T9419,P559,4,32589.73
12751,T20685,P457,2,26348.53
12752,T6974,P292,5,29071.65
12753,T16129,P327,5,25925.75
12754,T17367,P578,3,8681.91
12755,T7569,P507,2,37854.58
12756,T2633,P492,5,39780.37
12757,T11592,P126,4,1329.5
12758,T9846,P268,2,21300.08
12759,T10029,P524,3,49356.68
12760,T15741,P517,2,8995.46
12761,T13366,P213,4,2077.4
12762,T14437,P313,1,12402.69
12763,T12315,P356,,33785.67
12764,T20696,P202,2,15200.37
12765,T4105,P298,3,8735.65
12766,T8001,P598,3,21170.01
12767,T3266,P368,1,23077.68
12768,T6880,P335,4,3001.0
12769,T4753,P253,1,6709.53
12770,T9962,P158,3,14454.17
12771,T14622,P364,2,36231.12
12772,T1767,P187,3,7276.23
12773,T2123,P252,1,41661.73
12774,T13874,P334,3,29626.64
12775,T2486,P334,2,6863.87
12776,T3376,P255,4,
12777,T3549,P452,3,18826.11
12778,T16253,P163,5,38922.7
12779,T16608,P550,4,8427.4
12780,T20005,P152,4,27005.43
12781,T15392,P134,3,44817.5
12782,T5522,P184,2,42774.56
12783,T8642,P416,1,8548.39
12784,T14066,P523,3,22453.01
12785,T18464,P319,5,35900.5
12786,T5532,P132,3,32141.82
12787,T8663,P191,2,45864.34
12788,T1026,P415,3,2379.99
12789,T17565,P105,4,47993.17
12790,T3406,P344,1,9270.32
12791,T12746,P357,5,14744.12
12792,T18829,P388,3,45627.47
12793,T14880,P146,1,24599.03
12794,T7410,P507,5,33546.92
12795,T2639,P369,2,45569.74
12796,T12617,P122,5,26855.95
12797,T13886,P594,1,21582.74
12798,T9557,P529,3,10374.54
12799,T5248,P155,4,37831.66
12800,T8907,P139,5,25567.71
12801,T16311,P159,4,19875.63
12802,T13806,P284,5,5304.79
12803,T1570,P555,4,12669.47
12804,T6564,P158,2,45654.24
12805,T20847,P464,3,13181.94
12806,T14893,P312,3,6190.47
12807,T14238,P368,5,33718.18
12808,T3711,P375,2,25024.65
12809,T1969,P109,5,37835.23
12810,T4735,P594,4,2990.15
12811,T4214,P487,5,17998.83
12812,T1878,P397,4,26904.13
12813,T15499,P574,5,47274.12
12814,T9262,P124,4,46444.75
12815,T15285,P582,2,7102.33
12816,T17802,P399,1,15630.01
12817,T11554,P499,4,25688.36
12818,T2761,P161,1,30020.31
12819,T13719,P490,3,16415.85
12820,T18849,P275,1,42859.87
12821,T16215,P576,5,42891.17
12822,T17142,P384,1,18041.1
12823,T12008,P468,3,3134.65
12824,T17681,P305,1,4259.18
12825,T16668,P113,5,2485.1
12826,T4518,P516,4,5337.45
12827,T2141,P335,3,18172.29
12828,T20170,P137,5,17981.61
12829,T8066,P355,1,9418.57
12830,T11015,P352,1,37271.92
12831,T5059,P457,3,5498.3
12832,T3661,P367,4,42047.97
12833,T12861,P440,2,40587.7
12834,T3196,P434,5,45388.43
12835,T15863,P231,2,41043.3
12836,T16866,P401,2,14209.4
12837,T12224,P245,5,
12838,T4172,P289,2,9337.79
12839,T9789,P256,3,42290.5
12840,T8668,P482,1,41994.53
12841,T4327,P290,2,49486.71
12842,T12945,P381,4,47038.65
12843,T17957,P345,5,
12844,T5761,P465,4,49138.85
12845,T13899,P102,2,4026.74
12846,T2215,P458,5,21560.19
12847,T9219,P275,3,38297.96
12848,T18232,P511,1,3330.02
12849,T16573,P580,2,31883.38
12850,T8000,P470,2,29405.23
12851,T15853,P144,2,46757.98
12852,T2315,P322,5,48187.52
12853,T19669,P162,1,47364.33
12854,T19868,P380,5,37465.57
12855,T17011,P143,2,15686.06
12856,T6661,P275,4,38873.14
12857,T18537,P178,4,15558.09
12858,T3261,P232,3,22560.45
12859,T18001,P486,4,43672.05
12860,T15980,P456,4,31554.08
12861,T8888,P440,4,49651.41
12862,T4358,P246,4,44200.52
12863,T13592,P546,,28870.86
12864,T12148,P417,1,37775.56
12865,T19660,P437,5,
12866,T7152,P488,3,23307.22
12867,T8327,P600,1,25819.5
12868,T14010,P516,2,29684.12
12869,T17193,P410,3,13250.09
12870,T14661,P416,2,6123.23
12871,T15388,P523,4,49562.61
12872,T12110,P556,3,2149.29
12873,T3511,P307,1,12245.82
12874,T7636,P561,5,1332.64
12875,T9076,P543,1,28660.83
12876,T19355,P360,3,37872.7
12877,T5859,P148,2,8211.91
12878,T3992,P253,5,18388.29
12879,T13103,P357,3,8847.79
12880,T5455,P538,5,13411.02
12881,T17396,P184,5,30716.07
12882,T8886,P267,4,11757.2
12883,T7677,P251,2,
12884,T4715,P203,4,27621.21
12885,T9349,P123,3,26631.52
12886,T9610,P274,2,10198.14
12887,T7478,P314,3,21589.38
12888,T13378,P127,3,31963.9
12889,T7645,P175,4,19770.37
12890,T2844,P117,3,7582.26
12891,T13151,P464,4,11402.02
12892,T15247,P154,4,4081.7
12893,T11801,P475,3,43963.65
12894,T17168,P168,3,9590.57
12895,T13376,P539,1,20084.48
12896,T9166,P447,2,16217.69
12897,T15318,P550,4,44353.41
12898,T18668,P452,4,48382.92
12899,T15663,P154,4,33759.56
12900,T8592,P154,4,25238.33
12901,T6737,P537,2,23248.18
12902,T10348,P412,4,30321.72
12903,T2243,P127,5,7689.51
12904,T2204,P275,3,11289.37
12905,T11858,P245,1,16031.93
12906,T7219,P545,3,10886.58
12907,T2808,P298,1,3708.69
12908,T1561,P450,4,17920.99
12909,T17390,P533,3,31906.63
12910,T19603,P210,3,42586.22
12911,T8342,P364,4,19812.71
12912,T20443,P314,3,30197.07
12913,T3979,P263,3,16771.82
12914,T1528,P452,5,25879.97
12915,T5031,P180,5,35217.83
12916,T18201,P422,5,8733.89
12917,T7875,P163,5,18608.0
12918,T12165,P518,2,26585.84
12919,T13779,P452,4,19394.98
12920,T4994,P406,2,35097.48
12921,T2553,P529,4,3602.31
12922,T6923,P323,5,12133.36
12923,T18157,P313,4,44510.21
12924,T12389,P210,5,3728.93
12925,T18656,P475,4,4671.97
12926,T10802,P530,2,41460.38
12927,T11264,P376,5,21485.21
12928,T19579,P497,2,27093.0
12929,T8706,P256,3,46953.75
12930,T3184,P357,5,31943.49
12931,T1035,P393,1,20430.05
12932,T20023,P263,4,32562.91
12933,T14280,P134,3,49408.36
12934,T19851,P581,5,35984.61
12935,T10363,P476,3,38691.62
12936,T15725,P418,5,15319.71
12937,T15350,P354,2,7287.14
12938,T10953,P403,3,21107.66
12939,T9150,P200,5,29865.51
12940,T7521,P353,3,10939.43
12941,T7011,P546,1,10072.99
12942,T17377,P461,2,9357.54
12943,T20300,P549,1,14933.06
12944,T14905,P258,3,5677.86
12945,T1459,P530,2,11237.81
12946,T12012,P408,4,3577.64
12947,T2907,P301,5,484.4
12948,T8790,P241,1,48520.58
12949,T9802,P209,4,15227.75
12950,T16956,P506,1,44172.71
12951,T3519,P444,4,15074.39
12952,T4526,P578,3,6385.78
12953,T11729,P223,4,4389.54
12954,T3007,P265,5,38049.92
12955,T20910,P407,3,13758.37
12956,T15808,P413,4,34839.91
12957,T15077,P535,4,26135.53
12958,T20285,P555,5,43492.89
12959,T8959,P261,3,7425.82
12960,T9844,P500,2,36479.95
12961,T8984,P294,2,21683.35
12962,T7227,P541,3,38990.63
12963,T19017,P264,1,41097.5
12964,T8072,P481,2,44230.99
12965,T10481,P430,5,3368.23
12966,T14434,P105,3,6100.03
12967,T17495,P428,4,3883.01
12968,T3521,P227,5,13272.79
12969,T17448,P279,4,27317.79
12970,T20258,P536,2,21540.98
12971,T1279,P239,5,35700.74
12972,T3484,P254,5,12953.33
12973,T16705,P439,,20934.55
12974,T5901,P270,1,17107.88
12975,T1122,P155,3,25922.38
12976,T9311,P253,2,101.04
12977,T15662,P334,4,21412.09
12978,T12015,P109,1,2547.26
12979,T13523,P225,4,16528.39
12980,T16536,P386,1,
12981,T17630,P546,1,21553.62
12982,T15918,P355,5,9685.9
12983,T18408,P425,4,28296.72
12984,T17607,P298,1,47478.93
